movie_id,director
185460,Bobcat Goldthwait
10227,Jacques Tati
29740,Mervyn LeRoy
36801,Ricky Gervais
36801,Stephen Merchant
9486,Peter Howitt
11210,Rod Hardy
11210,George T. Miller
9499,James Ivory
664,Jan de Bont
138376,Damian Lee
3682,Mark Christopher
1923,David Lynch
14047,Denzel Washington
7861,John Jeffcoat
11852,Tom Brady
12780,Yuen Woo-ping
17990,James Lapine
15158,Don Coscarelli
64246,Keiichi Hara
244,Merian C. Cooper
244,Ernest B. Schoedsack
8848,Roger Donaldson
77930,Steven Soderbergh
84178,Katie Aselton
28580,Billy Wilder
21208,Jaume Collet-Serra
23210,Fred Schepisi
26691,Gabriel Julien-Laferrière
284536,Rupert Wyatt
173,Richard Fleischer
26488,Pablo Berger
212778,Jon Favreau
14637,Rod Lurie
22501,René Laloux
310593,Paolo Sorrentino
9725,Steve Miner
1961,Bruce Campbell
9944,Alan J. Pakula
180305,Peter Cornwell
9697,M. Night Shyamalan
27576,Phillip Noyce
843,Wong Kar-wai
15947,William Roberts
15947,Clyde Geronimi
15947,Jack Kinney
15947,Harold Young
15947,Norman Ferguson
36685,Jim Sharman
15566,Mike Mitchell
6075,Brian De Palma
157547,Mike Flanagan
2284,Zach Helm
10315,Wes Anderson
146631,Dominic Burns
19583,Griffin Dunne
3766,Orson Welles
8619,Peter Weir
83666,Wes Anderson
14125,Roland Joffé
5550,Fred Dekker
9591,Tom Hanks
116745,Ben Stiller
9025,Ulrich Seidl
9263,Lesli Linka Glatter
12207,Liu Chia-Liang
28059,Richard Linklater
8130,Susan Seidelman
46261,Troy Nixey
19200,Woody Allen
8274,Steve Rash
10014,Jack Sholder
16980,Whit Stillman
18734,Michael Cuesta
21450,Mike Leigh
423453,Pierre Coré
20069,Giovanni Veronesi
7305,Frank Marshall
49981,Roland Joffé
31965,Michael Reeves
396263,Keiichi Sato
396263,Yasushi Kawamura
323661,Alexandre de La Patellière
323661,Benoît Philippon
323661,Alexandre Heboyan
8963,Tony Scott
16391,Emeric Pressburger
16391,Michael Powell
15365,Charles Robert Carner
11238,Tad Stones
25680,Peter Yates
37861,Nicolas Winding Refn
230222,Reinhard Klooss
209274,Paweł Pawlikowski
10167,Don Michael Paul
296025,Tony Aloupis
353569,Jeffrey Blitz
360784,Ross Duffer
360784,Matt Duffer
12653,Paco Plaza
16305,Preston Sturges
15363,Sanaa Hamri
15044,Philip Martin
15588,Michel Hazanavicius
35685,Just Jaeckin
9470,Stephen Chow
13156,Tim McCanlies
10970,Mel Brooks
51739,Hiromasa Yonebayashi
624,Dennis Hopper
2253,Bryan Singer
11931,Curtis Hanson
397717,Vikram Gandhi
17917,Carol Reed
2752,Michael Lehmann
20411,Simon Fellows
11971,Kenneth Branagh
14815,John Milius
12626,James L. Brooks
12584,Don Siegel
14139,Nacho Vigalondo
10296,Nick Love
254193,Adrián García Bogliano
28178,Lasse Hallström
11675,Steve Miner
18616,Dave Payne
148265,S.S. Rajamouli
30923,Nick Willing
312831,Corin Hardy
150202,Tom Elkins
13515,Alexandre Aja
158011,Brad Anderson
256835,Steve Purcell
31582,Joel Schumacher
4032,Howard Zieff
11310,Paul Weiland
1073,Mark Pellington
201066,Denis Hennelly
12657,Jessy Terrero
13492,Xavier Gens
294795,Alexandre Aja
13967,Chris Noonan
4883,Peter Collinson
9794,Greg Coolidge
46738,Denis Villeneuve
110160,Xavier Dolan
159,Sönke Wortmann
24684,Lone Scherfig
1259,Richard Eyre
9637,Raja Gosnell
18900,Richard Brooks
272693,Ari Sandel
27064,Paul Schrader
23096,Michael Pressman
8095,Joseph L. Mankiewicz
223,Alfred Hitchcock
243683,Trish Sie
8852,John Carpenter
11529,Andy Tennant
328425,Joel Edgerton
14158,Jeff Tremaine
39563,Conor McPherson
175774,Felix Fuchssteiner
56142,Luchino Visconti
82682,Ruben Fleischer
12133,Adam McKay
27970,Stuart Walker
28118,Max Lang
28118,Jakob Schuh
29095,Anthony Hickox
12518,Andrew Bergman
22855,Sam Liu
14913,Jeff Betancourt
13508,Chris Paine
1819,Anthony Russo
1819,Joe Russo
205588,Susanna White
270343,Thomas Cailley
127884,Makinov
13669,Peter Godfrey
11522,Howard Deutch
13042,Doug Sweetland
22527,Alfred Hitchcock
58428,Ti West
7442,Joseph Ruben
26268,Jack Smight
20009,Dewey Nicks
1832,Kevin Smith
145,Lars von Trier
22473,Joshua Michael Stern
13700,Will Finn
13700,John Sanford
16353,Tony Jaa
16353,Panna Rittikrai
3489,Jon Avnet
45324,George Hickenlooper
128215,Michael McGowan
975,Stanley Kubrick
70584,Víctor García
87440,Brian Dannelly
28966,William A. Wellman
18940,Philippe Haïm
10986,Franco Castellano
10986,Giuseppe Moccia
20126,Dario Argento
18480,Larry Charles
24920,Lucio Fulci
96724,Joe Wright
5425,Joe D'Amato
9064,Tony Randel
9051,Blake Edwards
12525,Rupert Harvey
242095,William Eubank
184346,Scott Derrickson
32458,Costa Botes
32458,Peter Jackson
127373,Scott McGehee
127373,David Siegel
501,Werner Herzog
41135,Fouad Mikati
8870,Antony Hoffman
152795,Ari Folman
152795,Ari Folman
152795,Ari Folman
152795,Ari Folman
58467,Jonathan Kahn
156717,Roel Reiné
483,David Lynch
10878,Dennis Dugan
10019,Michael Gottlieb
243,Stephen Frears
12180,Dave Filoni
6964,Nancy Meyers
45007,Don Medford
10911,J. Lee Thompson
283489,Lee Toland Krieger
14181,Ben Younger
16346,Steven Jacobson
13691,Francis Glebas
218784,Robbie Pickering
1092,Carol Reed
82505,Mark Tonderai
11423,Bong Joon-ho
27583,Noah Baumbach
10934,Audrey Wells
10619,Tsui Hark
122369,Lowell Dean
22588,Mel Smith
2637,Mark Pellington
276839,Anthony Burns
8329,Jaume Balagueró
8329,Paco Plaza
90,Martin Brest
1890,Randa Haines
11442,Rick Rosenthal
24993,Albert Pyun
39940,Joshua Logan
16418,Conrad Helten
2654,John Carpenter
287084,Alfonso Gomez-Rejon
18209,Stanley Donen
187462,Sean McNamara
907,David Lean
80992,Otto Jongerius
14580,Fritz Lang
9005,Harold Ramis
2038,John Glen
283552,Derek Cianfrance
11472,Chris Columbus
27932,Jack Smight
10669,John Boorman
336004,Scott Mann
351339,Sean Ellis
61202,Zoya Akhtar
13190,Chuck Patton
10134,Albert Pyun
11090,Luke Greenfield
434873,Colin Minihan
121986,Noah Baumbach
15035,Ralph Bakshi
12429,Hayao Miyazaki
313922,Jeremy Saulnier
159154,Alex Gibney
9024,Barry Sonnenfeld
326423,Malcolm D. Lee
2295,Kevin Smith
103663,Thomas Vinterberg
11808,Stuart Baird
11770,Stephen Chow
10189,David Gordon Green
328763,Nils Timm
1265,Gábor Csupó
9440,Mike Nichols
133557,Julian Jarrold
13936,Fred Zinnemann
91417,Tom Owens
51052,Barry Cook
51052,Sarah Smith
49950,Christian E. Christiansen
60281,Terrence Malick
222936,Cameron Crowe
9576,Sydney Pollack
20943,Robert Luketic
12187,Ron Underwood
638,David Lynch
226448,Brin Hill
382511,Fred Cavayé
353326,Matt Brown
14212,Joel Soisson
35056,Shawn Levy
313943,Joe Miale
244562,Carter Smith
2619,Ron Howard
32275,King Vidor
19053,Martha Coolidge
18320,Jean-Marc Vallée
54940,Richard Howard
209247,Jonathan Sobol
11979,Michael Rymer
5876,Frank Darabont
49797,Kim Jee-woon
97614,Stefan Ruzowitzky
965,Orson Welles
180299,Gareth Evans
10909,Dominic Sena
21014,Scott Marshall
21635,Anatole Litvak
1825,Menahem Golan
9415,Dwight H. Little
48289,John Madden
60307,David Bowers
20616,John Polson
22805,Katherine Dieckmann
8043,Tom Gries
43552,Brad Anderson
11589,Brian G. Hutton
9089,Jodie Foster
13127,Wilson Yip
46041,Michael Anderson
460135,Todd Grimes
452068,Jason Bourque
8452,Roger Spottiswoode
10371,Bryan Spicer
250574,Patrick Brice
170522,Alexandre Astier
170522,Louis Clichy
253344,Tom Vaughan
31640,Bob Rafelson
37606,Miloš Forman
10922,Robert Benton
14030,Gene Kelly
11815,Kurt Neumann
17108,Chu Yen-ping
192712,Ralph Ziman
1955,David Lynch
11699,Werner Herzog
33613,Daniel Alfredson
33557,Billy Bob Thornton
339405,Antonio Campos
11617,John Ford
12556,Mark Waters
97365,Jacques Audiard
12574,Henry Winkler
23479,Michael Ritchie
30285,Robert Harling
14522,Caroline Thompson
10894,Lucky McKee
19556,Zach Cregger
19556,Trevor Moore
275060,Ned Benson
18947,Richard Curtis
20077,Michael Goguen
1725,Jerome Robbins
1725,Robert Wise
10916,Michael Vejar
3117,Terence Fisher
13019,Martin Gero
14411,Tim Johnson
14411,Patrick Gilmore
11862,Charles Shyer
290,Joel Coen
4917,L.Q. Jones
11247,Mark Rosman
293646,Patricia Riggen
17887,Gene Saks
22998,Alan Johnson
34647,Gaspar Noé
300666,Daniel Duran
49787,Andrew Traucki
10859,John Badham
10184,Ken Kwapis
65,Curtis Hanson
14748,John Crowley
15262,Gary Jones
52077,Dany Boon
352885,Bill Purple
22971,Lasse Hallström
11560,Carl Franklin
394684,Rodrigo Sorogoyen
2085,Andrzej Bartkowiak
123103,Nicolás López
8913,Mary Lambert
10623,Andrzej Bartkowiak
258480,Todd Haynes
149509,Alexandre Aja
376866,Pablo Larraín
74505,Eduardo Sánchez
98545,Bruce Beresford
10137,Rob Minkoff
14048,James Marsh
26255,Dale Launer
3086,Preston Sturges
25748,David Price
11622,Hugh Wilson
9662,Sylvain Chomet
11868,Terence Fisher
8953,Katsuhiro Ōtomo
9336,Hugh Wilson
253626,Andrew Niccol
11356,Gene Saks
21301,Kevin Rodney Sullivan
201676,Jayson Thiessen
8276,Philippe Claudel
9007,Mark Waters
13252,Renny Harlin
59860,Thomas Bezucha
5175,Brett Ratner
6963,Gore Verbinski
10342,Kevin Williamson
9430,Doug Liman
11282,Danny Leiner
639,Rob Reiner
18561,Richard Shepard
62204,Jean-Jacques Annaud
50839,J.C. Chandor
18886,John Milius
10169,Emilio Estevez
59961,Daniel Espinosa
22947,Jason Reitman
1900,Steven Soderbergh
8065,Robert Luketic
26142,Randa Haines
10521,Gary Winick
4024,Alain Resnais
23478,Petter Næss
13056,Lexi Alexander
9427,Peter Cattaneo
10081,Christopher Cain
97051,David Guy Levy
266718,Gillian Greene
12411,Steve Jacobs
115210,Conor McMahon
2759,Stephan Elliott
79697,Jim Field Smith
12222,Jimmy Hayward
12222,Steve Martino
24122,Bart Freundlich
298459,Cédric Anger
287689,Jake Szymanski
860,John Badham
10473,Doug Lefler
1411,Michael Tolkin
3525,Mike Nichols
291351,Gus Van Sant
12542,Ching Siu-Tung
202220,Wong Tsz Ming
301334,Benedict Andrews
13807,Johnnie To
97430,RZA
45132,James Gunn
353069,Garry Marshall
23169,Allen Coulter
319341,Martin Bourboulon
864,Jon Turteltaub
92272,Don Medford
19824,Harvey Glazer
198210,Olatunde Osunsanmi
10159,Peter Berg
8592,Warren Beatty
160070,Michael Taverna
30060,Martin Rosen
1727,John Badham
349394,Rémy Duchemin
69569,Stelvio Massi
13590,Peter Richardson
46717,Mark Rydell
25793,Lee Daniels
339,Jim Jarmusch
9768,John Waters
9026,Oliver Parker
3558,James Mangold
8348,Michael Cimino
330483,Ross Katz
13968,Paul Hoen
159014,Morgan Neville
25988,Guy Jenkin
270654,Brian Horiuchi
12720,Sion Sono
94348,Rob Cohen
42188,Mark Romanek
11633,Shinji Aramaki
496,Larry Charles
65650,Lance Daly
1818,François Truffaut
152,Robert Wise
61755,Enzo G. Castellari
1557,Hans-Christian Schmid
20329,Hideo Nakata
9956,Johnny Depp
116463,Griff Furst
227735,Charles Martin Smith
21683,Curt Geda
21683,Tim Maltby
11586,John Boorman
278604,Dominic Polcino
18771,John Ford
60086,Jonas Barnes
60086,Michael Manasseri
14228,Tobe Hooper
27232,Lucio Fulci
42472,Richard C. Sarafian
337,François Dupeyron
70074,Walter Hill
38321,Scott Stewart
209091,Richard Laxton
12485,Turi Meyer
13485,Mark Sandrich
18041,Davis Guggenheim
407806,Ava DuVernay
2293,Kevin Smith
193726,Rodney Ascher
193726,Bill Plympton
193726,Erik Matti
193726,Lancelot Oduwa Imasuen
193726,Kristina Buozyte
193726,Bruno Samper
193726,Vincenzo Natali
193726,Larry Fessenden
193726,Julien Maury
193726,Alexandre Bustillo
193726,E.L. Katz
193726,Jen Soska
193726,Aharon Keshales
193726,Navot Papushado
193726,Julian Gilbey
193726,Dennison Ramalho
193726,Jerome Sable
193726,Robert Morgan
193726,Sylvia Soska
193726,Chris Nash
193726,Hajime Ohata
193726,Sôichi Umezawa
193726,Todd Rohal
193726,Julian Barratt
193726,Alejandro Brugués
193726,Jim Hosking
193726,Robert Boocheck
193726,Marvin Kren
193726,Juan Martínez Moreno
193726,Steven Kostanski
11558,Arthur Hiller
59087,Joseph L. Mankiewicz
266285,Kristian Levring
14292,Gavin O'Connor
11130,Garry Marshall
320007,Sebastian Schipper
18111,Brian Yuzna
39538,Steven Soderbergh
10435,Richard Attenborough
25001,Sidney Poitier
157820,Michel Gondry
12683,Michael Roesch
12683,Peter Scheerer
25330,Peter Faiman
10136,Michael Ritchie
72387,Boaz Yakin
9030,David Moreau
9030,Xavier Palud
1880,John Milius
10942,Richard Compton
8198,Phillip Noyce
384682,Josh Gordon
384682,Will Speck
795,Brad Silberling
14878,Daniel Myrick
337674,Paul Verhoeven
28510,John Hyams
9905,Danny Boyle
4910,Basil Dearden
15067,Kim Jee-woon
19286,Brian Trenchard-Smith
203,Martin Scorsese
43593,Alexandre Aja
4965,Gary Fleder
10166,Nicolas Roeg
10033,Roger Kumble
9771,John Warren
29884,Howard Hawks
9273,Steve Oedekerk
232,Francis Ford Coppola
34563,Rick Famuyiwa
8827,Jan Kounen
10535,Rick Friedberg
22171,Abel Ferrara
7345,Paul Thomas Anderson
269,Jean-Luc Godard
16791,John Stephenson
111839,Philip Kaufman
20048,P.J. Hogan
239571,Michael Hoffman
18299,Billy Wilder
41009,Ian Fitzgibbon
24935,Ellory Elkayem
50135,Reinhard Klooss
50135,Holger Tappe
8961,Michael Bay
6440,Lasse Hallström
19850,Lawrence O'Neil
11040,Arthur Penn
24939,Ellory Elkayem
172385,Carlos Saldanha
9482,Danny Cannon
27303,Brett Leonard
37707,Vincenzo Natali
796,Roger Kumble
17994,Kevin Tenney
32646,Todd Haynes
257091,Etan Cohen
2291,Adrian Lyne
13836,Andy Fickman
179144,Paolo Sorrentino
16804,Yojiro Takita
23570,Matt Reeves
41280,Alan Myerson
37922,P.J. Hogan
6947,M. Night Shyamalan
184345,Michael Tiddes
3293,Martyn Burke
43923,Ryan Fleck
43923,Anna Boden
13313,Andrew Knight
3083,Frank Capra
10098,Charlie Chaplin
88273,Nikolaj Arcel
14749,Robert Vince
291328,Warren Beatty
12819,Ben Gluck
12819,Anthony Bell
57212,Steven Spielberg
32078,Elia Kazan
1364,Julio Médem
512,Woody Allen
15436,Agnès Jaoui
3082,Charlie Chaplin
13312,Alexandre Bustillo
13312,Julien Maury
39787,David Hugh Jones
18974,Jack Sher
113,Kim Ki-duk
526,Richard Donner
79896,D. Kerry Prior 
13648,Makoto Kamiya
279641,Glenn Ficarra
279641,John Requa
279641,Glenn Ficarra
279641,John Requa
25769,Àlex Pastor
25769,David Pastor
8275,Joe Nussbaum
636,George Lucas
246860,Olivier Assayas
9564,Claude Zidi
238215,Tom McCarthy
27310,Roel Reiné
84116,Randal Kleiser
28597,Brian Levant
10992,Lawrence Guterman
9989,Peter Howitt
24803,Nora Ephron
293670,Na Hong-jin
144288,Toshiyuki Kubooka
3594,Joel Schumacher
2023,Joe Johnston
217993,Jay Oliva
25934,James Clavell
360365,Juan Pablo Buscarini
2616,John Hughes
1499,Stuart Gillard
327,Takeshi Kitano
5967,Jacques Demy
50725,Michael Dowse
62046,Rob Minkoff
16448,Christopher Guest
40264,Jason Friedberg
40264,Aaron Seltzer
4012,Henry Bean
9275,Danny DeVito
71469,Chris Gorak
329004,Stephen Fingleton
329004,Stephen Fingleton
62215,Lars von Trier
10225,Tom McLoughlin
335578,Martin Zandvliet
29787,George A. Romero
10131,Renny Harlin
315872,Nanni Moretti
26842,Moustapha Akkad
295830,Shinji Higuchi
3101,Lawrence Kasdan
6723,Clint Eastwood
66599,Jonathan Kaplan
297160,Karyn Kusama
297160,Jovanka Vuckovic
297160,Roxanne Benjamin
297160,St. Vincent
297270,Steve Loter
71552,Jon Hurwitz
71552,Hayden Schlossberg
10675,Roman Polanski
193,David Carson
14675,Leo McCarey
87492,Bennett Miller
24071,Lawrence Kasdan
228973,Adam MacDonald
34016,Jim Field Smith
291272,Ted Geoghegan
157386,James Ponsoldt
1552,Ron Howard
224951,Kimani Ray Smith
14237,John Flynn
22752,Hamilton Luske
22048,Jack Hill 
262982,Gonzalo López-Gallego
245168,Sarah Gavron
3035,James Whale
13954,Ben Rock
384798,Steven Gomez
11198,Wong Jing
2058,Griffin Dunne
10513,Edward D. Wood Jr.
22356,James Edward Grant
11621,Hayao Miyazaki
296178,Lulu Wang
369778,Roschdy Zem
9826,Simon Wincer
9042,Bruce Hunt
156711,Jerusha Hess
33273,Daniel Monzón
326425,Steven C. Miller
18983,Ishirô Honda
18983,Terry O. Morse
68722,Paul Thomas Anderson
42222,Fred Zinnemann
50456,Joe Wright
3090,John Huston
356298,Mike Birbiglia
295964,John Wells
10656,Luc Besson
55301,Mike Mitchell
11086,Frank Darabont
62835,Olivier Megaton
4997,James Cox
13600,Gil Kenan
11459,Mike Mitchell
15239,Lloyd Kaufman
15239,Michael Herz
225565,Tom Gormican
327418,Butch Lukic
18240,Anne Fletcher
2018,Adam Shankman
10229,Adam Shankman
24106,Edgar G. Ulmer
34614,Lukas Moodysson
1786,Louis Malle
10442,Thomas Schlamme
8491,Ted Kotcheff
22821,Troy Duffy
11027,Bob Rafelson
319096,Angela Bassett
64639,Rod Lurie
112205,Luc Besson
49021,Gary McKendry
36576,Blake Edwards
72359,Tina Gordon Chism
9714,Raja Gosnell
122924,William Kaufman
9559,Clint Eastwood
756,Samuel Armstrong
756,James Algar
756,William Roberts
756,Paul Satterfield
756,Hamilton Luske
756,Jim Handley
756,Ford Beebe
756,T. Hee
756,Wilfred Jackson
756,Ben Sharpsteen
756,Norman Ferguson
756,David Hand
9349,Roland Emmerich
28941,Jim Wynorski
17645,John M. Stahl
8010,Russell Mulcahy
10362,James Gray
17450,Herbert Ross
134597,Marcus Dunstan
13501,Jake Paltrow
26428,Alejandro Amenábar
74945,Christophe Barratier
29514,George A. Romero
29514,Dario Argento
476,Gus Van Sant
12279,Robert Rodriguez
6615,Craig Gillespie
10835,John Woo
27945,Martin Ritt
414190,Adam Randall
10436,Martin Scorsese
9057,Deran Sarafian
9032,Dennis Dugan
27461,Roland Joffé
136793,John Kafka
136793,Yoon-suk Choi
5708,Anton Corbijn
293767,Ang Lee
274167,Sean Anders
13797,John Gulager
21734,Alfred Hitchcock
28110,John Milius
28881,Carroll Ballard
121598,Deepa Mehta
13413,Angus MacLane
42632,D.A. Pennebaker
145197,Shane Carruth
961,Buster Keaton
961,Clyde Bruckman
60420,Drake Doremus
14128,John Kafka
9285,Todd Phillips
208134,Jeff Tremaine
10406,Les Mayfield
114514,John Korty
316154,Ana Lily Amirpour
198663,Wes Ball
119450,Matt Reeves
126889,Ridley Scott
14905,Michael Winterbottom
106938,Nick Willing
31451,Ryan Little
11508,Dave Payne
42979,Seth Green
1497,Michael Pressman
299715,Jérôme Bonnell
9728,Steve Miner
382595,Lisa Azuelos
982,John Frankenheimer
167073,John Crowley
1717,Steven Zaillian
11411,Sidney J. Furie
11067,David S. Ward
110272,Donald Rice
272878,Boaz Yakin
59197,Mark Atkins
22371,Lev L. Spiro
15097,Alain Berbérian
10071,Bob Odenkirk
9777,John Madden
13701,Bernard Rose
2179,Liam Lynch
323677,Stephen Hopkins
323677,Stephen Hopkins
14552,Brad Isaacs
9600,Raja Gosnell
10306,Gary Sherman
339419,Jeff Nichols
10105,Ryan Little
42196,Mervyn LeRoy
14451,Tommy Wirkola
21755,Rian Johnson
12573,Joel Coen
12573,Ethan Coen
25750,Greg Spence
995,John Ford
23160,Béla Tarr
23160,Ágnes Hranitzky
9425,Paul W.S. Anderson
82633,John Hillcoat
10908,John G. Avildsen
86597,Pascal Laugier
14373,Michael Winner
15797,Sheldon Lettich
70006,Michael Jai White
11817,Paul Hunter
18391,James Signorelli
84105,Daisy von Scherler Mayer
84105,Daisy von Scherler Mayer
24330,Eduardo Sánchez
6535,Kasi Lemmons
9313,Randall Wallace
17532,Chris Fisher
19384,Craig R. Baxley
31655,Roger Corman
261375,Dominique Deruddere
31010,Jon Avnet
16279,Sean McGinly
298382,Jocelyn Moorhouse
58431,Burr Steers
58431,Burr Steers
63831,Luc Dardenne
63831,Jean-Pierre Dardenne
66193,William Kaufman
413052,Akan Satayev
118051,Homi Adajania
10404,Zhang Yimou
308639,Rick Famuyiwa
34800,Jackie Chan
34800,Corey Yuen Kwai
34800,Ngai Hoi-Fung
34800,Gam Yam
18451,Dan Ireland
837,David Cronenberg
19597,Mona Achache
304410,Eric Lartigau
44603,Clint Eastwood
342521,Peter Atencio
9103,Jean-Claude Van Damme
39691,Brad Peyton
60243,Asghar Farhadi
64158,John Guillermin
19973,Christian Charles
588,Christophe Gans
34069,Ivan Engler
34069,Ralph Etter
302828,Brian Falk
197481,Ivan Nagy
14112,Paul Schrader
73134,David Hamilton
2623,Taylor Hackford
290637,Uli Edel
17111,Banjong Pisanthanakun
17111,Parkpoom Wongpoom
15371,Hayao Miyazaki
26914,Claudio Fragasso
8055,Stephen Daldry
14138,David Nerlich
14138,Andrew Traucki
277662,Elliott Lester
38718,Barbet Schroeder
239566,Tate Taylor
2163,Jonathan Mostow
34374,Bob Clark
369524,Taylor Hackford
10155,Oliver Stone
13163,Walt Becker
72331,Timur Bekmambetov
17971,Michael Nankin
17971,David Wechter
10377,Jonathan Lynn
2742,David Cronenberg
753,John Cassavetes
371865,Bruno Dumont
22494,Gareth Carrivick
127533,Keishi Ohtomo
12094,Jeff Tremaine
123,Ralph Bakshi
136911,Morgan O'Neill
96936,Sofia Coppola
9383,Paul Verhoeven
433630,Jonathan Baker
10281,John Carl Buechler
10023,Tom Mankiewicz
80038,Jennifer Westfeldt
398289,David Hackl
10808,Steve Carr
11879,Kathryn Bigelow
18917,Jan Švankmajer
7516,Joe Carnahan
130739,Jan Ole Gerster
1641,Bronwen Hughes
10027,Louis Leterrier
1165,Stephen Frears
9904,Steve 'Spaz' Williams
12163,Darren Aronofsky
331214,Tom Hanks
331214,David Frankel
331214,Phil Alden Robinson
331214,Mikael Salomon
331214,Richard Loncraine
331214,David Nutter
331214,David Leland
331214,Tony To
18214,Eric Karson
58902,J. Lee Thompson
33134,Steven Kastrissios
9316,Prachya Pinkaew
85836,Takashi Miike
19079,Daniel Barnz
9279,Brian Levant
27033,Lewis Milestone
27885,Michael Keusch
346808,Stephen S. Campanelli
30020,Abbas Kiarostami
17915,Randa Haines
27214,Richard Fleischer
336000,Destin Cretton
12700,Paul Schrader
10046,Jan Kounen
3112,Charles Laughton
11974,Joe Dante
10070,John Gulager
9656,Glen Morgan
26638,Michelangelo Antonioni
40805,Michel Gondry
2046,Sam Raimi
236751,Randall Wallace
251981,Tetsuya Nakashima
12488,Robert Altman
87516,Spike Lee
793,David Lynch
575,Oliver Hirschbiegel
133698,Pascal Chaumeil
382501,Tran Anh Hung
103731,Jeff Nichols
8850,Russell Mulcahy
