movie_id,keyword
49806,family relationships
49806,rooftop
49806,bickering
49806,chance meeting
49806,drunkenness
286565,friendship
286565,high school
286565,teenager
286565,classmate
286565,based on young adult novel
43549,human experimentation
43549,psychological thriller
43549,experiment gone wrong
1600,krakow
1600,heart disease
1600,false identity
1600,french
1600,music
1600,puppet
1600,independent film
1600,poland
1600,doppelganger
1600,parallel lives
1600,warsaw
249164,coma
249164,musician
249164,teenage girl
249164,car accident
249164,teenager
249164,out of body experience
249164,teen drama
249164,based on young adult novel
12628,fbi
12628,gang war
12628,surgeon
12628,beautiful woman
12628,los angeles
12628,drug
12628,drug addict
9327,overweight
9327,overweight man
9327,duringcreditsstinger
97630,assassination
97630,cia
97630,hotel
97630,terrorist
97630,prisoner
97630,car dealer
97630,mossad
97630,van
97630,iraq
97630,pakistan
97630,osama bin laden
97630,man hunt
97630,navy seal
97630,f word
97630,female protagonist
97630,gunfight
97630,raid
97630,violence
97630,text message
97630,monkey
97630,dog
97630,special forces
97630,tied up
97630,military
97630,area 51
97630,terrorist group
97630,torturing
97630,woman director
97630,al qaeda
97630,prison camp
97630,water torture
97630,suicide bombing
97630,21st century
97630,ex special forces
97630,post 9/11
97630,helicopter crash
97630,islamabad
9716,paris
9716,venice
9716,adultery
9716,robbery
9716,lovesickness
9716,dancer
9716,airport
9716,broken engagement
9716,infidelity
9716,montmartre
9716,winter
9716,marriage proposal
9716,new love
9716,restaurant
9716,gondola
9716,halloween
9716,racehorse
9716,lover
9716,musical
9716,grandfather
9716,thanksgiving
9716,senility
9716,tourist
9716,jogging
9716,atheist
9716,dysfunctional family
9716,independent film
9716,family relationships
9716,mistaken identity
9716,wealth
9716,redemption
9716,unfaithfulness
9716,hospital
9716,lingerie slip
9716,escaped convict
9716,singing
9716,maid
9716,new york city
9716,divorce
9716,urban setting
9716,christmas eve
9716,cult film
9716,waiter
9716,wake
9716,jewelry store
9716,unwanted kiss
9716,funeral home
9716,central park
9716,ghost
9716,opposites attract
9716,engagement ring
9716,jumping rope
9716,autumn
9716,trick or treating
9716,flashback
9716,park avenue
9716,parolee
9716,x-ray
9716,jeweler
9716,fiancée
5038,barcelona spain
5038,menage a trois
5038,author
273271,gambling
273271,future
273271,time travel
273271,gambling debts
273271,photography
9705,female nudity
9705,hacker
9705,terrorism
9705,violence
9705,ex-con
9705,wire
9705,los angeles international airport (lax)
9705,misdirection
9705,aftercreditsstinger
11892,detective
11892,secret
11892,fbi
11892,homicide
11892,evidence
11892,nerd
11892,vice
11892,intellectual
11892,high school
11892,partner
11892,murder
11892,rich
11892,forensic
2289,loss of lover
2289,loss of family
2289,deserter
2289,loss of father
2289,love of one's life
4982,underdog
4982,black people
4982,drug traffic
4982,drug smuggle
4982,society
4982,ambition
4982,rise and fall
4982,cop
4982,drug dealing
4982,police corruption
4982,gangster
4982,crime
4982,police detective
4982,family
4982,law enforcement
4982,aftercreditsstinger
4982,dishonesty
4982,criminal heroes
28355,child abuse
28355,detective
28355,social worker
28355,supernatural
28355,murder
28355,mental institution
28355,youth
28355,violence
28355,danger
28355,cityscape
28355,drawn
28355,falling elevator
28355,pier
28355,psychological
28355,deadly
28355,mind and soul
28355,supernatural ability
86838,suicide
86838,alcohol
86838,sex
86838,screenwriter
86838,underworld
86838,fight
86838,kidnapping
86838,party
86838,murder
86838,scam
86838,los angeles
86838,gangster
86838,explosion
86838,criminal
86838,shih tzu
86838,struggling
51996,cold
51996,independent film
51996,salesman
51996,woman director
4836,kidnapping
4836,ecstasy
4836,drug traffic
4836,drug mule
4836,hitman
4836,mission of murder
4836,planned murder
4836,drug smuggle
4836,exit
4836,murder
5137,london england
5137,himalaya
5137,journalist
5137,killer robot
5137,computer war
5137,robot
15516,rape
15516,gun
15516,birthday
15516,kidnapping
15516,concert
15516,death of a child
15516,revenge
15516,marijuana
15516,slasher
15516,disembowelment
15516,pond
15516,video nasty
10411,bestechung
10411,business man
10411,greed
10411,falling in love
7862,world war ii
7862,sachsenhausen
7862,counterfeit
7862,nazi germany
33831,cop-killer
33831,based on true story
33831,police officer killed
33831,capital punishment
33831,in the closet
9509,mexico
9509,cia
9509,kidnapping
9509,diary
9509,bible
9509,bodyguard
9509,stuffed animal
9509,cell phone
9509,alcoholic
9509,grenade launcher
9509,bloodshed
9509,swim meet
1583,hunter
1583,father son relationship
1583,judge
1583,drug traffic
1583,pizza delivery
1583,law
1583,joint
1583,chaos
1583,undercover agent
1583,investigation
1583,würzburg
1583,marijuana
1583,drug
14533,aids
14533,biography
14533,addiction
14533,fashion
14533,top model
5072,will to survive
5072,killer
5072,forced retirement
5072,defence company
5072,jump the shark
5072,team building
13704,champagne
13704,ferrari
13704,driving test
13704,underage drinking
13704,drunk driving
13704,teem
9966,kitchen
9966,north dakota
9966,little boy
9966,rural setting
9966,moving
9966,heavy rain
9966,face slap
9966,sunflower
9966,child murder
9966,raven
9966,death threat
9966,filicide
9966,animated title sequence
13680,american football
13680,bachelor
13680,sports team
13680,sport
13680,aerobics
13680,tween girl
13680,publicist
20704,american football
20704,sport
11603,architect
11603,wheelchair
11603,leave
11603,murder
11603,hitchcockian
11603,disabled
11603,voyeur
26035,suicide
26035,grandparents
26035,love
26035,romance
26035,summer
26035,teenager
26035,woman director
26035,rebellious teenager
9946,christianity
9946,sex
9946,new year's eve
9946,pastor
9946,nudity
9946,nightmare
9946,bible
9946,satanist
9946,faith
9946,ex-cop
9946,anti-christ
9946,millenium
9946,atheist
9946,suspense
9946,priest
9946,hospital
9946,train
9946,new york city
9946,explosion
9946,church
9946,violence
9946,devil
9946,demon
9946,woman in jeopardy
9946,satanic
9946,flashback
9946,stigmata
2652,suicide
2652,rape
2652,age difference
2652,photographer
2652,ice
2652,shower
2652,menace
2652,lie
2652,pedophilia
2652,manipulation
2652,bedroom
2652,sadism
2652,electric shock
2652,coffee shop
2652,castration
2652,insanity
2652,vigilante
2652,sociopath
2652,deception
2652,neighbor
2652,teenage girl
2652,crying
2652,torture
2652,sadist
2652,pedophile
2652,cruelty
2652,older man younger woman relationship
2652,one day
2652,justice
2652,drinking
2652,rooftop
2652,held captive
2652,mental illness
2652,threat
2652,sexual torture
2652,screaming
2652,electrical torture
2652,childhood sexual abuse
2652,photo studio
2652,verbal abuse
121875,high school
121875,teen angst
121875,homosexuality
121875,teacher
121875,school
121875,writer
121875,teenager
121875,teacher student relationship
121875,lgbt
121875,homework
32528,rome
32528,gladiator
32528,roman empire
32528,gladiator fight
32528,slavery
32528,ancient rome
32528,sklavinnen
32528,ancient world
32528,slave
32528,escaped slave
561,angel
561,confession
561,exorcism
561,archangel gabriel
561,holy water
561,supernatural
561,based on comic
561,lucifer
561,demon
561,occult
561,aftercreditsstinger
256917,istanbul
256917,australia
256917,post world war i
256917,farmer
256917,missing in action
256917,missing son
256917,gallipoli campaign
256917,inspired by true events
10741,hotel
10741,senator
10741,kitchen
10741,marriage crisis
10741,politics
10741,xenophobia
9531,saving the world
9531,dc comics
9531,super computer
9531,identity crisis
9531,loss of powers
9531,sequel
9531,superhero
9531,based on comic
9531,hacking
9531,super powers
9531,superhuman strength
336,mexico
336,rape
336,robbery
336,prisoner
336,liberation of prisoners
336,revolution
336,class
336,spaghetti western
404378,based on novel
404378,cat
404378,human animal relationship
404378,biography
404378,addiction
404378,drug addict
404378,recovering drug addict
404378,moral transformation
404378,street musician
404378,busker
404378,unlucky
84204,monster
84204,ireland
84204,drunk
84204,beheaded
15283,narration
15283,transformation
15283,anthropomorphism
15283,animal
15283,environment
15283,deforestation
15283,tanuki
15283,japanese mythology
15283,anime
9927,operation
9927,lawnmower
9927,loser
9927,finger
9927,sport
9927,uncle
9927,special olympics
9952,war crimes
9952,violence
9952,laotian soldier
9952,pipe smoking
9952,rice paddy
9952,letter from home
9952,ant's nest
9952,net fishing
9952,dragging someone
6973,father son relationship
6973,detective
6973,war crimes
6973,patriotism
6973,homicide
6973,investigation
6973,iraq
6973,military service
6973,police
6973,cover-up
6973,disappearance
6973,murder investigation
174188,the rapture
174188,anti-christ
174188,comedy
174188,apocalypse
174188,teenager
20694,kids and family
21634,christianity
21634,suicide
21634,gay
21634,gay relationship
21634,religion
21634,mother son relationship
21634,lgbt activist
24226,boston
24226,court
24226,malpractice
24226,alcoholic
24226,courtroom
24226,defense attorney
43209,martial arts
43209,duringcreditsstinger
43209,alternative history
87421,dystopia
87421,revenge
87421,alien
87421,planet
87421,imax
214030,gigolo
214030,friendship
214030,sexual fantasy
214030,jewish
214030,new york city
214030,money problems
214030,fling
5165,island
5165,architect
5165,mediterranean
5165,police
5165,boating trip
249397,sex
249397,bondage
249397,whip
249397,masochism
249397,nymphomaniac
249397,tragedy
249397,lesbian
249397,masturbation
249397,addict
249397,sex addict
249397,extreme pain
9614,loss of mother
9614,loss of father
9614,golf
9614,sport
9614,taxes
13333,martial arts
43539,evidence
43539,passport
43539,argument
43539,county jail
43539,fingerprints
43539,appeal
43539,escape artist
4176,detective
4176,repayment
4176,orient express
4176,investigation
4176,train ride
4176,murder mystery
37719,opera
37719,marx brothers
59006,bar
59006,night life
59006,independent film
59006,los angeles
59006,ensemble cast
11343,home
11343,return
11343,menace
11343,antiquary
11343,vampire
11343,house
11343,new england
70703,space opera
224141,witch
224141,cinderella
224141,prince
224141,fairy tale
224141,musical
224141,princess
224141,based on play or musical
224141,sondheim
224141,curse
224141,beanstalk
224141,duringcreditsstinger
224141,red riding hood
56288,spy
56288,child hero
56288,secret agent
56288,espionage
4954,terrorist
4954,transport of prisoners
4954,airplane
4954,parachuting
4954,suspense
5143,writing
5143,opera
5143,thanksgiving
5143,hypochondriac
5143,television producer
5143,architecture
5143,singing
5143,new york city
5143,relationship
5143,art
5143,fear of dying
298583,rome
298583,dysfunctional family
298583,wedding
298583,road movie
298583,woman director
241765,london england
241765,detective
241765,helicopter
241765,martial arts
241765,fight
241765,mercenary
241765,airplane
241765,mixed martial arts
241765,independent film
241765,shootout
241765,shot in the back
241765,los angeles
241765,violence
241765,home invasion
241765,father daughter relationship
241765,computer hacker
241765,missing person
241765,corporate crime
241765,shot in the shoulder
241765,iraq veteran
241765,bar brawl
10054,double life
10054,parent child relationship
10054,brother sister relationship
10054,loss of parents
10054,secret agent
10054,robot
23194,native american
23194,quicksand
23194,cavalry
23194,wagon train
70435,mercenary
70435,secret agent
70435,rescue
70435,foot chase
70435,spanish
78215,norway
78215,winter
78215,world war ii
78215,based on true events
78215,bélico
78215,pilots
10616,competition
10616,assassination
10616,yakuza
10616,hitman
10616,revenge
16007,manga
14405,dog dirt
14405,chihuahua
14405,pinata
14405,potted plant
14405,duringcreditsstinger
10569,bank
10569,restaurant
10569,role of women
10569,bank robber
10569,wife
10569,pizzeria
10569,pizza
10569,keks
10569,independent film
10569,bank robbery
10569,hoodlum
10534,sailing trip
10534,diary
10534,sailing
10534,survival
10534,coming of age
10534,teenage boy
10534,discipline
10534,squall
10534,sail
10534,ship captain
10534,caribbean
10534,male bonding
10534,seasickness
10534,storm at sea
10534,1960s
6972,missionary
6972,world war ii
6972,ranch
6972,australia
6972,british
6972,racist
6972,cattle drive
6972,aftercreditsstinger
6972,stampede
6972,waltzing matilda
6972,trampled to death
300441,teenager
300441,talking cat
300441,christmas
291869,gay
291869,homophobia
291869,minister
291869,biography
291869,church
291869,preacher
291869,homophobic
18976,general
18976,roman
18976,army
18976,battlefield
18976,blood
18976,king
18976,battle
18976,barbarian
18976,violence
18976,death
18976,sword and sandal
18976,hun
18976,conqueror
9320,london england
9320,weather manipulation
9320,wretch
2280,baseball
2280,co-worker
2280,bronx
2280,pinball machine
2280,toy maker
2280,duet
2280,job promotion
2280,homesick
2280,new toy
2280,quarter
2280,unplugged electronic works
2280,yankee stadium bronx new york city
2280,walking on piano keys
2280,wish fulfillment
2280,bunk bed
2280,woman director
14859,high school
14859,cancer
14859,independent film
14859,teenager
14859,teenage romance
458506,doping
458506,mockumentary
111237,obsession
111237,world war ii
111237,eastern front
111237,tank battle
293771,chain saw
293771,infection
293771,quarantine
293771,zombie
293771,based on video game
293771,u.s. military
293771,plague
206408,chinatown
206408,immigration
206408,friendship
206408,sham marriage
206408,frenchman abroad
10603,africa
10603,san francisco
10603,gorilla
10603,lion
10603,feral child
10603,jungle
57825,indian lead
57825,bollywood
57825,modern day adaptation
57825,pride & prejudice
57825,woman director
29235,nightmare
29235,suspense
29235,crypt
29235,fear
29235,tomb
29235,premature burial
354859,love triangle
354859,journalist
354859,artist
